conta_id,trimestre,segmento,regiao,am_id,receita_brl,pedidos,linhas_produto_ativas,valor_medio_pedido_brl,recencia_dias,devolucoes_brl,desconto_medio_pct,oportunidades_abertas,oportunidades_perdidas,valor_pipeline_brl,visitas_registradas,interacoes_crm,troca_de_am_no_trimestre,status_conta,taxonomia_mix
ACC-00434,2025Q3,Medio,Mexico & Norte LATAM,AM-06,891709.32,3,2,297236.44,32,-18375.17,10.7,2,0,456894.17,,,0,Ativa,pos_2023
ACC-00434,2025Q4,Medio,Mexico & Norte LATAM,AM-06,1051846.66,4,3,262961.67,31,-7637.95,8.27,2,1,477015.22,,,0,Ativa,pos_2023
ACC-01102,2022Q3,Medio,Cono Sur,AM-30,567949.11,7,3,81135.59,25,-4823.73,4.89,3,0,351752.63,,,0,Ativa,pre_2023
ACC-01102,2022Q4,Medio,Cono Sur,AM-30,575823.54,7,3,82260.51,26,-8076.81,7.52,0,0,532040.78,,,0,Ativa,pre_2023
ACC-01102,2023Q1,Medio,Cono Sur,AM-30,565620.89,7,5,80802.98,23,-13634.38,12.2,4,0,550795.95,,,0,Ativa,pos_2023
ACC-01102,2023Q2,Medio,Cono Sur,AM-30,628918.39,7,5,89845.48,9,-3920.0,9.76,3,1,314756.44,7.0,7.0,0,Ativa,pos_2023
ACC-01102,2023Q3,Medio,Cono Sur,AM-30,645804.52,6,5,107634.09,23,-14444.0,11.48,1,1,489211.1,5.0,25.0,0,Ativa,pos_2023
ACC-01102,2023Q4,Medio,Cono Sur,AM-30,689801.03,6,5,114966.84,33,-11110.13,8.82,0,0,338441.93,7.0,7.0,0,Ativa,pos_2023
ACC-01102,2024Q1,Medio,Cono Sur,AM-30,892231.08,6,5,148705.18,27,-47.6,6.56,2,0,507872.34,8.0,23.0,0,Ativa,pos_2023
ACC-01102,2024Q2,Medio,Cono Sur,AM-30,1137522.91,7,5,162503.27,27,-354.46,0.8,0,0,472433.65,6.0,20.0,0,Ativa,pos_2023
ACC-01102,2024Q3,Medio,Cono Sur,AM-30,1502997.03,8,5,187874.63,22,-16706.53,4.98,3,0,489624.96,4.0,17.0,0,Ativa,pos_2023
ACC-01102,2024Q4,Medio,Cono Sur,AM-30,1898032.05,6,5,316338.68,20,-213.85,8.07,4,0,926179.16,4.0,22.0,0,Ativa,pos_2023
ACC-01102,2025Q1,Medio,Cono Sur,AM-30,2414299.28,4,5,603574.82,19,-44567.99,7.07,5,1,1106128.72,9.0,4.0,0,Ativa,pos_2023
ACC-01102,2025Q2,Medio,Cono Sur,AM-30,2773775.11,8,5,346721.89,27,-68620.02,10.44,4,1,1318239.37,6.0,20.0,0,Ativa,pos_2023
ACC-01102,2025Q3,Medio,Cono Sur,AM-30,3557317.14,8,5,444664.64,27,-36328.22,7.27,3,2,2119995.82,2.0,4.0,1,Ativa,pos_2023
ACC-01102,2025Q4,Medio,Cono Sur,AM-30,4087524.9,5,5,817504.98,12,-60617.69,7.78,5,3,1942317.41,3.0,24.0,0,Ativa,pos_2023
ACC-00908,2022Q3,Medio,Cono Sur,AM-20,210421.35,7,3,30060.19,29,-817.17,11.3,2,0,101510.49,,,0,Ativa,pre_2023
ACC-00908,2022Q4,Medio,Cono Sur,AM-20,213828.24,9,3,23758.69,19,-2146.66,12.54,3,0,92314.35,,,0,Ativa,pre_2023
ACC-00908,2023Q1,Medio,Cono Sur,AM-20,228978.15,8,5,28622.27,25,-3652.89,11.3,5,2,112416.42,,,0,Ativa,pos_2023
ACC-00908,2023Q2,Medio,Cono Sur,AM-20,240194.23,6,4,40032.37,20,-5177.11,8.41,3,2,27986.19,,,0,Ativa,pos_2023
ACC-00908,2023Q3,Medio,Cono Sur,AM-20,184846.09,6,3,30807.68,14,-2757.73,5.44,0,0,44201.5,,,0,Ativa,pos_2023
ACC-00908,2023Q4,Medio,Cono Sur,AM-20,142139.74,4,2,35534.93,45,-486.01,3.5,2,0,14608.31,,,0,Ativa,pos_2023
ACC-00908,2024Q1,Medio,Cono Sur,AM-20,178587.1,5,2,35717.42,59,-1218.68,6.4,3,2,87005.45,,,0,Ativa,pos_2023
ACC-00908,2024Q2,Medio,Cono Sur,AM-20,222743.67,4,2,55685.92,38,-2593.06,7.71,0,0,58053.51,,,0,Ativa,pos_2023
ACC-00908,2024Q3,Medio,Cono Sur,AM-20,280740.21,5,2,56148.04,11,-3783.88,4.82,2,1,120710.07,,,0,Ativa,pos_2023
ACC-00908,2024Q4,Medio,Cono Sur,AM-20,352672.19,4,2,88168.05,26,-4839.82,4.73,0,0,79079.26,,,0,Ativa,pos_2023
ACC-00908,2025Q1,Medio,Cono Sur,AM-20,430832.19,5,3,86166.44,52,-8071.22,7.04,0,0,213804.08,,,1,Ativa,pos_2023
ACC-00908,2025Q2,Medio,Cono Sur,AM-20,551902.77,5,3,110380.55,35,-325.01,4.49,1,0,179602.46,,,0,Ativa,pos_2023
ACC-00908,2025Q3,Medio,Cono Sur,AM-20,665922.07,4,3,166480.52,20,-2256.83,9.83,2,0,409971.64,,,0,Ativa,pos_2023
ACC-00908,2025Q4,Medio,Cono Sur,AM-20,798590.08,5,3,159718.02,34,-8236.98,11.97,4,2,348908.43,,,0,Ativa,pos_2023
ACC-00346,2022Q3,Medio,Brasil,AM-28,325044.66,8,2,40630.58,30,-519.0,8.36,2,0,79015.52,,,0,Ativa,pre_2023
ACC-00346,2022Q4,Medio,Brasil,AM-28,193091.38,4,1,48272.85,46,-3781.01,9.02,3,1,80183.8,,,0,Ativa,pre_2023
ACC-00346,2023Q1,Medio,Brasil,AM-28,130199.61,5,2,26039.92,46,-437.22,10.08,2,1,75984.91,,,0,Ativa,pos_2023
ACC-00346,2023Q2,Medio,Brasil,AM-28,125202.06,4,2,31300.52,27,-2165.2,10.0,1,0,55783.11,,,0,Ativa,pos_2023
ACC-00346,2023Q3,Medio,Brasil,AM-28,122061.12,4,2,30515.28,29,-956.18,10.46,1,0,39034.48,,,0,Ativa,pos_2023
ACC-00346,2023Q4,Medio,Brasil,AM-28,115952.95,4,1,28988.24,21,-1813.53,5.91,2,1,63852.41,,,0,Ativa,pos_2023
ACC-00346,2024Q1,Medio,Brasil,AM-28,97360.11,3,1,32453.37,77,-1035.19,6.91,4,3,11179.33,,,0,Ativa,pos_2023
ACC-00346,2024Q2,Medio,Brasil,AM-28,80449.93,3,1,26816.64,35,-2576.46,3.58,0,0,47208.13,,,0,Ativa,pos_2023
ACC-00346,2024Q3,Medio,Brasil,AM-28,93764.83,2,1,46882.42,64,-1779.8,4.02,3,1,40562.88,,,0,Ativa,pos_2023
ACC-00346,2024Q4,Medio,Brasil,AM-28,108426.62,2,1,54213.31,52,-1458.41,6.66,0,0,65942.61,,,0,Ativa,pos_2023
ACC-00346,2025Q1,Medio,Brasil,AM-28,119299.66,2,1,59649.83,92,-1452.62,10.71,0,0,58815.4,,,0,Ativa,pos_2023
ACC-00346,2025Q2,Medio,Brasil,AM-28,129930.91,2,1,64965.46,60,-3630.99,9.07,2,2,2751.87,,,0,Ativa,pos_2023
ACC-00346,2025Q3,Medio,Brasil,AM-28,149931.64,1,1,149931.64,39,-2079.4,5.7,0,0,34347.0,,,0,Ativa,pos_2023
ACC-00346,2025Q4,Medio,Brasil,AM-28,166841.31,2,1,83420.65,92,-1837.66,6.73,2,1,119152.52,,,0,Ativa,pos_2023
ACC-00073,2022Q3,Medio,Brasil,AM-21,142584.06,7,3,20369.15,9,-2367.11,8.69,4,1,46904.48,,,0,Ativa,pre_2023
ACC-00073,2022Q4,Medio,Brasil,AM-21,157722.81,7,3,22531.83,19,-2432.31,9.86,2,2,25763.29,,,0,Ativa,pre_2023
ACC-00073,2023Q1,Medio,Brasil,AM-21,166824.31,8,5,20853.04,14,-3893.62,5.66,2,1,97344.71,,,0,Ativa,pos_2023
ACC-00073,2023Q2,Medio,Brasil,AM-21,170014.21,8,5,21251.78,4,-2332.57,4.68,3,1,103854.8,1.0,12.0,0,Ativa,pos_2023
ACC-00073,2023Q3,Medio,Brasil,AM-21,177278.43,7,5,25325.49,15,-2947.86,6.55,4,0,92188.23,7.0,24.0,0,Ativa,pos_2023
ACC-00073,2023Q4,Medio,Brasil,AM-21,186195.32,6,5,31032.55,28,-3261.14,15.0,3,0,32276.01,9.0,26.0,0,Ativa,pos_2023
ACC-00073,2024Q1,Medio,Brasil,AM-21,230587.87,7,5,32941.12,25,-5027.75,3.63,2,2,65053.51,5.0,26.0,0,Ativa,pos_2023
ACC-00073,2024Q2,Medio,Brasil,AM-21,274789.37,5,5,54957.87,21,-4982.51,8.86,1,1,149241.43,8.0,14.0,0,Ativa,pos_2023
ACC-00073,2024Q3,Medio,Brasil,AM-21,339603.1,7,5,48514.73,5,-119.76,6.94,2,1,111966.64,4.0,32.0,0,Ativa,pos_2023
ACC-00073,2024Q4,Medio,Brasil,AM-21,401800.94,7,5,57400.13,20,-4657.2,8.09,1,1,127650.72,2.0,16.0,0,Ativa,pos_2023
ACC-00073,2025Q1,Medio,Brasil,AM-21,454986.87,9,5,50554.1,7,-8026.38,7.97,4,1,179179.42,5.0,16.0,0,Ativa,pos_2023
ACC-00073,2025Q2,Medio,Brasil,AM-21,512599.51,7,5,73228.5,23,-7437.88,8.39,2,0,180680.3,9.0,14.0,0,Ativa,pos_2023
ACC-00073,2025Q3,Medio,Brasil,AM-21,590649.35,7,5,84378.48,3,-2516.1,6.18,3,1,366122.55,3.0,9.0,0,Ativa,pos_2023
ACC-00073,2025Q4,Medio,Brasil,AM-21,695449.67,8,5,86931.21,20,-13874.88,3.33,2,1,417594.9,9.0,20.0,0,Ativa,pos_2023
ACC-00129,2022Q3,Medio,Brasil,AM-24,723389.66,7,3,103341.38,17,-6954.52,5.55,3,2,452150.67,,,0,Ativa,pre_2023
ACC-00129,2022Q4,Medio,Brasil,AM-24,682333.49,9,3,75814.83,18,-11503.42,10.78,3,0,130666.3,,,0,Ativa,pre_2023
ACC-00129,2023Q1,Medio,Brasil,AM-24,672330.35,8,5,84041.29,14,-2274.59,8.07,1,0,597947.1,,,0,Ativa,pos_2023
ACC-00129,2023Q2,Medio,Brasil,AM-24,642347.2,9,5,71371.91,20,-10147.09,8.04,1,0,88512.96,6.0,13.0,0,Ativa,pos_2023
ACC-00129,2023Q3,Medio,Brasil,AM-24,612746.92,8,5,76593.37,20,-12922.74,4.46,1,0,211603.0,5.0,25.0,0,Ativa,pos_2023
ACC-00129,2023Q4,Medio,Brasil,AM-24,589378.97,10,5,58937.9,7,-8781.84,11.3,2,0,183352.77,7.0,20.0,0,Ativa,pos_2023
ACC-00129,2024Q1,Medio,Brasil,AM-24,696943.29,6,5,116157.22,5,-7383.04,6.23,2,1,181036.12,5.0,11.0,0,Ativa,pos_2023
ACC-00129,2024Q2,Medio,Brasil,AM-24,846920.69,8,5,105865.09,19,-21549.97,7.53,3,0,433747.99,7.0,3.0,0,Ativa,pos_2023
ACC-00129,2024Q3,Medio,Brasil,AM-24,1036879.22,9,5,115208.8,17,-1645.51,6.7,3,1,520238.98,7.0,21.0,0,Ativa,pos_2023
ACC-00129,2024Q4,Medio,Brasil,AM-24,1235673.6,5,5,247134.72,27,-9265.68,16.49,2,1,535576.59,3.0,16.0,0,Ativa,pos_2023
ACC-00129,2025Q1,Medio,Brasil,AM-24,1474123.09,6,5,245687.18,13,-1859.56,6.6,2,1,598054.96,9.0,19.0,0,Ativa,pos_2023
ACC-00129,2025Q2,Medio,Brasil,AM-24,1694138.64,7,5,242019.81,29,-17636.89,3.75,1,0,611882.36,7.0,18.0,0,Ativa,pos_2023
ACC-00129,2025Q3,Medio,Brasil,AM-24,1907316.44,8,5,238414.55,9,-46532.95,4.04,5,1,949782.01,7.0,17.0,0,Ativa,pos_2023
ACC-00129,2025Q4,Medio,Brasil,AM-24,2092419.99,7,5,298917.14,23,-16817.91,5.71,2,0,909469.18,5.0,13.0,0,Ativa,pos_2023
ACC-01048,2022Q3,Medio,Mexico & Norte LATAM,AM-19,231492.64,6,3,38582.11,11,-2435.81,9.37,5,1,98551.47,,,0,Ativa,pre_2023
ACC-01048,2022Q4,Medio,Mexico & Norte LATAM,AM-19,249575.23,7,3,35653.6,18,-4791.42,12.69,3,1,117835.45,,,0,Ativa,pre_2023
ACC-01048,2023Q1,Medio,Mexico & Norte LATAM,AM-19,256859.24,8,5,32107.4,19,-2844.16,5.68,2,1,98400.81,,,0,Ativa,pos_2023
ACC-01048,2023Q2,Medio,Mexico & Norte LATAM,AM-19,256747.84,8,4,32093.48,10,-2022.65,9.11,2,0,104965.56,4.0,33.0,0,Ativa,pos_2023
ACC-01048,2023Q3,Medio,Mexico & Norte LATAM,AM-19,167530.12,6,3,27921.69,29,-2300.5,9.34,4,2,53600.39,5.0,16.0,0,Ativa,pos_2023
ACC-01048,2023Q4,Medio,Mexico & Norte LATAM,AM-19,114368.26,5,2,22873.65,44,-2662.97,12.36,2,1,609.61,0.0,15.0,0,Ativa,pos_2023
ACC-01048,2024Q1,Medio,Mexico & Norte LATAM,AM-19,137422.57,3,2,45807.52,35,-1795.41,5.32,2,1,71310.64,6.0,2.0,0,Ativa,pos_2023
ACC-01048,2024Q2,Medio,Mexico & Norte LATAM,AM-19,163482.18,5,2,32696.44,48,-2221.95,13.78,0,0,77431.31,1.0,11.0,0,Ativa,pos_2023
ACC-01048,2024Q3,Medio,Mexico & Norte LATAM,AM-19,198322.57,5,2,39664.51,52,-2376.58,9.68,0,0,106503.87,3.0,6.0,0,Ativa,pos_2023
ACC-01048,2024Q4,Medio,Mexico & Norte LATAM,AM-19,236575.1,4,2,59143.77,24,-4344.68,5.67,2,0,97935.09,9.0,9.0,0,Ativa,pos_2023
ACC-01048,2025Q1,Medio,Mexico & Norte LATAM,AM-19,272699.81,4,3,68174.95,9,-5517.85,3.49,3,1,102154.69,3.0,23.0,0,Ativa,pos_2023
ACC-01048,2025Q2,Medio,Mexico & Norte LATAM,AM-19,210696.24,4,3,52674.06,35,-26.47,3.48,0,0,96053.32,2.0,4.0,0,Ativa,pos_2023
ACC-01048,2025Q3,Medio,Mexico & Norte LATAM,AM-19,147149.94,4,3,36787.48,53,-2729.47,4.87,2,0,91418.98,1.0,6.0,0,Ativa,pos_2023
ACC-01048,2025Q4,Medio,Mexico & Norte LATAM,AM-19,350446.49,8,3,43805.81,21,-4436.65,7.5,3,1,159052.29,3.0,18.0,0,Ativa,pos_2023
ACC-00312,2022Q3,Medio,Mexico & Norte LATAM,AM-43,391016.96,6,3,65169.49,27,-5224.77,8.7,3,2,82201.62,,,0,Ativa,pre_2023
ACC-00312,2022Q4,Medio,Mexico & Norte LATAM,AM-43,422367.35,8,3,52795.92,29,-3699.43,12.12,1,0,96801.62,,,0,Ativa,pre_2023
ACC-00312,2023Q1,Medio,Mexico & Norte LATAM,AM-43,452822.44,7,5,64688.92,10,-3695.78,9.14,6,0,102257.62,,,0,Ativa,pos_2023
ACC-00312,2023Q2,Medio,Mexico & Norte LATAM,AM-43,462271.65,7,5,66038.81,13,-450.9,5.12,3,0,224725.42,5.0,19.0,0,Ativa,pos_2023
ACC-00312,2023Q3,Medio,Mexico & Norte LATAM,AM-43,473825.29,7,5,67689.33,21,-7097.18,10.81,4,1,70354.29,7.0,15.0,0,Ativa,pos_2023
ACC-00312,2023Q4,Medio,Mexico & Norte LATAM,AM-43,470259.41,7,5,67179.92,25,-7436.67,10.45,0,0,307668.58,8.0,18.0,0,Ativa,pos_2023
ACC-00312,2024Q1,Medio,Mexico & Norte LATAM,AM-43,594937.31,9,5,66104.15,17,-2428.3,0.35,2,1,326407.97,5.0,24.0,0,Ativa,pos_2023
ACC-00312,2024Q2,Medio,Mexico & Norte LATAM,AM-43,739454.27,6,5,123242.38,19,-3381.96,7.35,0,0,258632.4,4.0,17.0,0,Ativa,pos_2023
ACC-00312,2024Q3,Medio,Mexico & Norte LATAM,AM-43,924684.82,7,5,132097.83,18,-5503.62,5.38,2,0,259926.2,8.0,21.0,0,Ativa,pos_2023
ACC-00312,2024Q4,Medio,Mexico & Norte LATAM,AM-43,1166758.61,8,5,145844.83,28,-30850.21,10.06,2,0,696929.38,6.0,26.0,0,Ativa,pos_2023
ACC-00312,2025Q1,Medio,Mexico & Norte LATAM,AM-43,,7,5,,11,-37166.64,7.46,1,1,677684.07,8.0,18.0,0,Ativa,pos_2023
ACC-00312,2025Q2,Medio,Mexico & Norte LATAM,AM-43,1742593.57,7,5,248941.94,36,-35368.85,8.03,0,0,568535.75,7.0,17.0,0,Ativa,pos_2023
ACC-00312,2025Q3,Medio,Mexico & Norte LATAM,AM-43,2170923.35,6,5,361820.56,1,-43517.11,5.84,5,1,1222392.4,7.0,27.0,0,Ativa,pos_2023
ACC-00312,2025Q4,Medio,Mexico & Norte LATAM,AM-43,2618103.97,9,5,290900.44,19,-52702.69,4.1,3,1,696548.07,6.0,23.0,0,Ativa,pos_2023
ACC-00225,2022Q3,Cauda,Cono Sur,AM-18,50529.15,5,1,10105.83,20,-888.79,8.86,3,0,15937.78,,,0,Ativa,pre_2023
ACC-00225,2022Q4,Cauda,Cono Sur,AM-18,52226.04,3,1,17408.68,7,-1315.9,8.26,1,1,12929.05,,,0,Ativa,pre_2023
ACC-00225,2023Q1,Cauda,Cono Sur,AM-18,55487.03,3,3,18495.68,11,-358.8,9.33,4,2,12361.5,,,0,Ativa,pos_2023
ACC-00225,2023Q2,Cauda,Cono Sur,AM-18,56750.45,5,3,11350.09,13,-730.55,8.02,2,1,11633.95,,,0,Ativa,pos_2023
ACC-00225,2023Q3,Cauda,Cono Sur,AM-18,61627.36,3,3,20542.45,29,-1364.19,7.15,2,0,35137.76,,,0,Ativa,pos_2023
ACC-00225,2023Q4,Cauda,Cono Sur,AM-18,63169.64,3,3,21056.55,16,-668.56,5.8,0,0,27349.24,,,0,Ativa,pos_2023
ACC-00225,2024Q1,Cauda,Cono Sur,AM-18,79920.31,3,3,26640.1,18,-1436.18,10.48,2,0,48759.68,,,0,Ativa,pos_2023
ACC-00225,2024Q2,Cauda,Cono Sur,AM-18,96453.77,5,3,19290.75,24,-1045.89,10.14,2,1,55818.5,,,0,Ativa,pos_2023
ACC-00225,2024Q3,Cauda,Cono Sur,AM-18,119209.66,4,3,29802.42,35,-2016.24,6.61,3,0,49298.7,,,0,Ativa,pos_2023
ACC-00225,2024Q4,Cauda,Cono Sur,AM-18,142643.34,4,3,35660.84,22,-2767.79,9.99,5,1,88495.5,,,0,Ativa,pos_2023
ACC-00225,2025Q1,Cauda,Cono Sur,AM-18,154326.61,5,3,30865.32,26,-1310.98,14.26,0,0,72856.91,,,0,Ativa,pos_2023
ACC-00225,2025Q2,Cauda,Cono Sur,AM-18,183536.63,5,3,36707.33,18,-1808.0,10.35,3,0,68962.23,,,0,Ativa,pos_2023
ACC-00225,2025Q3,Cauda,Cono Sur,AM-18,208641.78,5,3,41728.36,29,-3184.25,13.5,3,1,176687.13,,,0,Ativa,pos_2023
ACC-00225,2025Q4,Cauda,Cono Sur,AM-18,230057.96,4,3,57514.49,27,-805.67,12.58,2,1,0.0,,,0,Ativa,pos_2023
ACC-00456,2022Q3,Cauda,Cono Sur,AM-19,93757.62,5,1,18751.52,29,-1658.81,8.55,2,1,44976.54,,,0,Ativa,pre_2023
ACC-00456,2022Q4,Cauda,Cono Sur,AM-19,94945.45,4,1,23736.36,25,-619.12,12.37,3,2,25282.61,,,0,Ativa,pre_2023
ACC-00456,2023Q1,Cauda,Cono Sur,AM-19,92767.02,4,3,23191.76,20,-184.61,5.72,1,0,43621.41,,,0,Ativa,pos_2023
ACC-00456,2023Q2,Cauda,Cono Sur,AM-19,91227.47,4,3,22806.87,21,-458.23,6.52,0,0,33983.67,,,0,Ativa,pos_2023
ACC-00456,2023Q3,Cauda,Cono Sur,AM-19,89567.15,4,3,22391.79,20,-729.76,6.13,0,0,40888.38,,,0,Ativa,pos_2023
ACC-00456,2023Q4,Cauda,Cono Sur,AM-19,92604.32,4,3,23151.08,26,-1834.04,7.47,4,2,53043.89,,,0,Ativa,pos_2023
ACC-00456,2024Q1,Cauda,Cono Sur,AM-19,113438.71,4,2,28359.68,29,-1232.3,2.03,4,2,68778.53,,,0,Ativa,pos_2023
ACC-00456,2024Q2,Cauda,Cono Sur,AM-19,72013.67,3,1,24004.56,46,-898.31,8.64,2,0,0.0,,,0,Ativa,pos_2023
ACC-00456,2024Q3,Cauda,Cono Sur,AM-19,44402.84,3,1,14800.95,28,-339.11,8.67,0,0,8009.35,,,0,Ativa,pos_2023
ACC-00456,2024Q4,Cauda,Cono Sur,AM-19,52666.72,3,1,17555.57,71,-869.13,2.06,0,0,27895.98,,,0,Ativa,pos_2023
ACC-00456,2025Q1,Cauda,Cono Sur,AM-19,59315.76,2,1,29657.88,44,-2064.52,3.71,1,0,33423.93,,,0,Ativa,pos_2023
ACC-00456,2025Q2,Cauda,Cono Sur,AM-19,67273.66,3,1,22424.55,24,-632.06,3.71,1,1,17312.33,,,0,Ativa,pos_2023
ACC-00456,2025Q3,Cauda,Cono Sur,AM-19,75654.87,3,1,25218.29,20,-1327.32,4.32,1,1,2185.46,,,0,Ativa,pos_2023
ACC-00456,2025Q4,Cauda,Cono Sur,AM-19,88166.43,2,1,44083.22,53,-105.23,5.79,2,0,54625.52,,,0,Ativa,pos_2023
ACC-00950,2022Q3,Cauda,Mexico & Norte LATAM,AM-07,61766.86,4,1,15441.71,14,-269.54,4.73,1,1,12852.96,,,0,Ativa,pre_2023
ACC-00950,2022Q4,Cauda,Mexico & Norte LATAM,AM-07,63132.23,3,1,21044.08,22,-62.35,4.78,5,1,33987.6,,,0,Ativa,pre_2023
ACC-00950,2023Q1,Cauda,Mexico & Norte LATAM,AM-07,63008.75,4,3,15752.19,15,-595.34,8.25,5,1,38126.19,,,0,Ativa,pos_2023
ACC-00950,2023Q2,Cauda,Mexico & Norte LATAM,AM-07,63040.3,5,3,12608.06,29,-574.61,10.23,2,1,27163.19,4.0,33.0,0,Ativa,pos_2023
ACC-00950,2023Q3,Cauda,Mexico & Norte LATAM,AM-07,67055.72,5,3,13411.14,13,-38.7,5.1,0,0,21599.41,7.0,16.0,0,Ativa,pos_2023
ACC-00950,2023Q4,Cauda,Mexico & Norte LATAM,AM-07,73836.61,4,3,18459.15,37,-181.65,6.97,2,0,13360.84,2.0,19.0,0,Ativa,pos_2023
ACC-00950,2024Q1,Cauda,Mexico & Norte LATAM,AM-07,93020.23,3,2,31006.74,13,-2265.81,7.82,0,0,72567.44,5.0,15.0,0,Ativa,pos_2023
ACC-00950,2024Q2,Cauda,Mexico & Norte LATAM,AM-07,60905.1,3,1,20301.7,23,-733.18,9.68,2,0,31405.19,4.0,10.0,0,Ativa,pos_2023
ACC-00950,2024Q3,Cauda,Mexico & Norte LATAM,AM-07,36017.56,2,1,18008.78,45,-182.56,7.1,1,1,16838.19,2.0,4.0,0,Ativa,pos_2023
ACC-00950,2024Q4,Cauda,Mexico & Norte LATAM,AM-07,43505.71,2,1,21752.86,38,-404.43,4.18,1,0,13397.67,4.0,2.0,0,Ativa,pos_2023
ACC-00950,2025Q1,Cauda,Mexico & Norte LATAM,AM-07,49481.7,3,1,16493.9,43,-324.28,9.5,0,0,16175.54,1.0,11.0,0,Ativa,pos_2023
ACC-00950,2025Q2,Cauda,Mexico & Norte LATAM,AM-07,55506.67,2,1,27753.33,41,-351.37,9.26,1,0,32692.9,1.0,9.0,0,Ativa,pos_2023
ACC-00950,2025Q3,Cauda,Mexico & Norte LATAM,AM-07,62261.55,3,1,20753.85,34,-435.26,3.29,2,1,33009.47,1.0,10.0,0,Ativa,pos_2023
ACC-00950,2025Q4,Cauda,Mexico & Norte LATAM,AM-07,73162.16,3,1,24387.39,46,-1390.12,8.86,0,0,36955.15,6.0,14.0,0,Ativa,pos_2023
ACC-00017,2022Q3,Cauda,Mexico & Norte LATAM,AM-44,82267.82,3,1,27422.61,33,-1832.16,9.79,3,1,11005.18,,,0,Ativa,pre_2023
ACC-00017,2022Q4,Cauda,Mexico & Norte LATAM,AM-44,80472.66,4,1,20118.17,14,-821.16,9.48,3,0,35564.86,,,0,Ativa,pre_2023
ACC-00017,2023Q1,Cauda,Mexico & Norte LATAM,AM-44,82280.11,4,3,20570.03,26,-825.96,7.12,2,0,35021.97,,,0,Ativa,pos_2023
ACC-00017,2023Q2,Cauda,Mexico & Norte LATAM,AM-44,88120.16,4,3,22030.04,12,-2240.58,6.08,1,1,34555.15,,,0,Ativa,pos_2023
ACC-00017,2023Q3,Cauda,Mexico & Norte LATAM,AM-44,85709.62,3,3,28569.87,32,-1138.61,7.17,1,0,51806.43,,,0,Ativa,pos_2023
ACC-00017,2023Q4,Cauda,Mexico & Norte LATAM,AM-44,90737.59,3,3,30245.86,18,-455.14,6.8,1,0,33067.21,,,0,Ativa,pos_2023
ACC-00017,2024Q1,Cauda,Mexico & Norte LATAM,AM-44,108497.99,3,3,36166.0,3,-892.55,8.25,1,0,52170.09,,,1,Ativa,pos_2023
ACC-00017,2024Q2,Cauda,Mexico & Norte LATAM,AM-44,133857.94,3,3,44619.31,20,-1046.07,8.79,2,1,34808.9,,,0,Ativa,pos_2023
ACC-00017,2024Q3,Cauda,Mexico & Norte LATAM,AM-44,,4,3,,20,-2053.9,6.85,4,0,111489.18,,,0,Ativa,pos_2023
ACC-00017,2024Q4,Cauda,Mexico & Norte LATAM,AM-44,187107.36,3,3,62369.12,16,-3315.26,5.44,4,2,146265.54,,,0,Ativa,pos_2023
ACC-00017,2025Q1,Cauda,Mexico & Norte LATAM,AM-44,211884.67,4,3,52971.17,9,-171.06,7.24,3,1,57397.74,,,0,Ativa,pos_2023
ACC-00017,2025Q2,Cauda,Mexico & Norte LATAM,AM-44,239132.26,3,3,79710.75,11,-726.97,10.57,3,1,119336.84,,,1,Ativa,pos_2023
ACC-00017,2025Q3,Cauda,Mexico & Norte LATAM,AM-44,252461.64,4,3,63115.41,33,-3887.74,8.71,2,2,70533.46,,,0,Ativa,pos_2023
ACC-00017,2025Q4,Cauda,Mexico & Norte LATAM,AM-44,276458.95,5,3,55291.79,16,-2154.75,3.67,1,0,78470.24,,,0,Ativa,pos_2023
ACC-00896,2022Q3,Cauda,Cono Sur,AM-46,58712.26,5,1,11742.45,30,-868.57,6.8,3,2,45882.4,,,1,Ativa,pre_2023
ACC-00896,2022Q4,Cauda,Cono Sur,AM-46,60143.61,5,1,12028.72,33,-1983.0,5.92,3,0,27221.95,,,0,Ativa,pre_2023
ACC-00896,2023Q1,Cauda,Cono Sur,AM-46,61932.51,4,3,15483.13,33,-819.74,5.45,6,2,27099.73,,,0,Ativa,pos_2023
ACC-00896,2023Q2,Cauda,Cono Sur,AM-46,61783.14,5,3,12356.63,18,-410.33,5.97,4,2,16888.73,,,0,Ativa,pos_2023
ACC-00896,2023Q3,Cauda,Cono Sur,AM-46,61260.6,4,3,15315.15,25,-710.95,5.95,3,2,27285.02,,,0,Ativa,pos_2023
ACC-00896,2023Q4,Cauda,Cono Sur,AM-46,60692.46,4,3,15173.11,35,-1018.25,8.05,2,1,21811.71,,,0,Ativa,pos_2023
ACC-00896,2024Q1,Cauda,Cono Sur,AM-46,45095.46,4,3,11273.86,34,-12.9,6.65,0,0,5744.89,,,0,Ativa,pos_2023
ACC-00896,2024Q2,Cauda,Cono Sur,AM-46,30857.08,4,3,7714.27,22,-329.64,3.78,4,0,15412.22,,,0,Ativa,pos_2023
ACC-00896,2024Q3,Cauda,Cono Sur,AM-46,84083.17,4,3,21020.79,24,-2272.76,4.95,3,2,16816.97,,,0,Ativa,pos_2023
ACC-00896,2024Q4,Cauda,Cono Sur,AM-46,104991.1,3,3,34997.03,20,-937.2,6.16,3,1,75405.96,,,0,Ativa,pos_2023
